Tiempo (s)	Voltaje (V)
50.052000	0.910288
50.053000	0.271871
50.054000	0.968882
50.055000	1.017818
50.056000	0.220360
50.057000	0.457312
50.058000	0.226155
50.059000	0.955360
50.060000	0.488862
50.061000	0.622469
50.062000	0.601543
50.063000	0.997213
50.064000	0.963731
50.065000	0.375860
50.066000	0.192029
50.067000	0.257706
50.068000	0.215531
50.069000	0.332397
50.070000	0.213921
50.071000	0.354611
50.072000	0.346885
50.073000	0.204585
50.074000	0.499164
50.075000	0.583514
50.076000	0.432844
50.077000	0.651444
50.078000	0.343021
50.079000	0.260925
50.080000	1.092509
50.081000	0.540373
50.082000	0.610879
50.083000	0.239355
50.084000	0.344631
50.085000	0.615065
50.086000	0.236136
50.087000	0.545203
50.088000	0.199112
50.089000	0.229375
50.090000	0.432522
50.091000	0.383908
50.092000	0.497233
50.093000	0.360728
50.094000	0.238389
50.095000	0.194283
50.096000	0.269618
50.097000	0.470189
50.098000	0.660781
50.099000	0.602831
50.100000	0.494335
50.101000	0.404513
50.102000	0.665932
50.103000	0.304388
50.104000	0.356221
50.105000	0.726458
50.106000	0.231950
50.107000	0.324992
50.108000	0.586090
50.109000	0.649513
50.110000	0.867791
50.111000	0.424151
50.112000	0.241931
50.113000	0.247082
50.114000	0.427371
50.115000	0.810163
50.116000	1.145630
50.117000	0.398718
50.118000	0.561300
50.119000	0.760262
50.120000	0.625045
50.121000	0.589309
50.122000	0.361694
50.123000	0.190419
50.124000	0.191063
50.125000	0.480814
50.126000	0.273481
50.127000	0.522666
50.128000	0.641142
50.129000	0.848475
50.130000	0.736438
50.131000	0.601543
50.132000	0.362338
50.133000	0.331431
50.134000	0.797929
50.135000	0.576431
50.136000	0.362660
50.137000	0.759296
50.138000	0.696517
50.139000	0.228731
50.140000	0.232272
50.141000	0.259316
50.142000	0.827548
50.143000	0.612167
50.144000	0.943126
50.145000	0.854592
50.146000	0.686214
50.147000	1.027476
50.148000	0.719375
50.149000	0.206517
50.150000	0.583514
50.151000	1.273442
50.152000	1.361011
50.153000	1.328816
50.154000	1.400932
50.155000	1.001398
50.156000	0.523632
50.157000	0.847509
50.158000	0.462463
50.159000	0.438639
50.160000	0.911576
50.161000	0.328212
50.162000	0.468580
50.163000	0.311471
50.164000	0.220360
50.165000	0.387772
50.166000	0.260925
50.167000	0.740301
50.168000	0.231628
50.169000	0.352358
50.170000	0.557115
50.171000	0.659171
50.172000	0.679132
50.173000	0.946668
50.174000	0.910288
50.175000	1.456307
50.176000	1.077377
50.177000	0.814670
50.178000	0.418034
50.179000	0.416747
50.180000	1.450190
50.181000	1.741228
50.182000	1.519408
50.183000	1.066109
50.184000	0.686536
50.185000	0.522023
50.186000	0.298271
50.187000	0.691366
50.188000	0.212955
50.189000	0.290544
50.190000	0.894513
50.191000	1.700663
50.192000	1.055807
50.193000	1.525525
50.194000	2.120801
50.195000	1.726096
50.196000	1.317870
50.197000	1.413488
50.198000	0.640820
50.199000	0.262857
50.200000	0.439283
50.201000	0.702312
50.202000	0.371674
50.203000	0.606372
50.204000	0.880025
50.205000	0.649513
50.206000	1.166234
50.207000	0.952785
50.208000	0.260925
50.209000	0.649191
50.210000	0.390347
50.211000	0.234204
50.212000	0.328856
50.213000	0.381977
50.214000	0.246760
50.215000	0.342699
50.216000	0.583514
50.217000	1.052588
50.218000	0.607338
50.219000	0.263501
50.220000	0.449585
50.221000	0.646937
50.222000	1.025222
50.223000	0.664000
50.224000	0.234848
50.225000	0.492726
50.226000	0.465360
50.227000	0.966628
50.228000	1.466609
50.229000	1.979789
50.230000	2.126274
50.231000	1.165590
50.232000	1.388698
50.233000	1.759257
50.234000	0.410630
50.235000	0.222292
50.236000	1.493330
50.237000	1.095406
50.238000	1.958219
50.239000	2.466248
50.240000	1.094762
50.241000	0.454414
50.242000	0.803402
50.243000	0.943448
50.244000	1.248008
50.245000	0.938297
50.246000	0.616030
50.247000	0.209414
50.248000	1.132108
50.249000	2.396707
50.250000	3.167121
50.251000	1.856806
50.252000	1.219677
50.253000	0.952141
50.254000	0.930893
50.255000	1.078665
50.256000	1.023613
50.257000	1.171385
50.258000	1.700985
50.259000	2.002647
50.260000	1.272798
50.261000	1.530354
50.262000	1.069651
50.263000	2.411517
50.264000	4.638731
50.265000	3.257266
50.266000	0.893547
50.267000	0.806944
50.268000	1.709033
50.269000	2.263422
50.270000	3.029329
50.271000	3.039309
50.272000	2.089572
50.273000	2.205472
50.274000	2.145912
50.275000	0.872299
50.276000	0.791812
50.277000	0.300524
50.278000	0.313080
50.279000	1.171385
50.280000	1.947916
50.281000	1.756359
50.282000	2.642995
50.283000	3.355137
50.284000	2.731208
50.285000	1.925380
50.286000	1.714506
50.287000	0.384874
50.288000	1.407371
50.289000	0.585124
50.290000	1.081563
50.291000	0.762837
50.292000	0.361050
50.293000	0.351070
50.294000	0.918659
50.295000	0.614099
50.296000	0.603797
50.297000	0.953751
50.298000	1.574460
50.299000	1.667502
50.300000	2.878337
50.301000	2.812016
50.302000	2.077016
50.303000	1.337831
50.304000	0.329821
50.305000	0.938619
50.306000	1.053875
50.307000	1.088967
50.308000	0.970492
50.309000	0.602831
50.310000	0.546490
50.311000	1.173317
50.312000	1.820748
50.313000	0.442824
50.314000	0.598002
50.315000	0.870689
50.316000	1.928600
50.317000	1.300807
50.318000	1.282778
50.319000	0.389703
50.320000	1.005906
50.321000	1.022003
50.322000	0.921556
50.323000	0.468902
50.324000	0.341411
50.325000	0.915439
50.326000	0.314690
50.327000	0.604118
50.328000	0.609914
50.329000	1.326885
50.330000	1.276983
50.331000	0.843967
50.332000	1.147883
50.333000	0.731287
50.334000	0.370387
50.335000	0.532003
50.336000	0.882601
50.337000	2.073475
50.338000	1.670400
50.339000	1.304992
50.340000	1.202614
50.341000	0.410952
50.342000	0.425761
50.343000	0.735794
50.344000	0.590275
50.345000	1.463711
50.346000	1.482706
50.347000	2.078626
50.348000	1.945019
50.349000	0.810807
50.350000	0.628264
50.351000	0.397752
50.352000	3.408902
50.353000	4.733061
50.354000	4.575630
50.355000	2.383186
50.356000	0.908034
50.357000	0.322417
50.358000	1.615025
50.359000	0.818212
50.360000	1.418639
50.361000	2.133679
50.362000	1.536793
50.363000	1.140157
50.364000	1.341694
50.365000	0.324348
50.366000	0.526852
50.367000	1.133074
50.368000	2.040958
50.369000	1.300485
50.370000	1.272476
50.371000	0.834953
50.372000	0.397430
50.373000	0.408054
50.374000	0.453770
50.375000	0.976287
50.376000	1.737042
50.377000	1.300807
50.378000	1.285032
50.379000	1.038422
50.380000	0.249013
50.381000	1.048080
50.382000	1.519408
50.383000	0.582870
50.384000	1.265071
50.385000	0.807588
50.386000	1.301773
50.387000	1.189092
50.388000	0.816602
50.389000	1.148849
50.390000	1.587982
50.391000	1.181688
50.392000	1.336543
50.393000	0.798251
50.394000	0.338192
50.395000	1.145630
50.396000	1.316261
50.397000	1.770525
50.398000	1.681990
50.399000	0.921878
50.400000	0.688146
50.401000	0.686214
50.402000	0.559046
50.403000	0.646293
50.404000	0.361050
50.405000	0.553895
50.406000	0.828836
50.407000	0.811773
50.408000	1.057417
50.409000	1.041963
50.410000	1.038100
50.411000	0.993672
50.412000	1.236740
50.413000	1.190702
50.414000	0.566129
50.415000	1.384835
50.416000	2.037095
50.417000	1.506530
50.418000	0.553573
50.419000	0.381333
50.420000	0.894835
50.421000	2.294007
50.422000	1.789198
50.423000	0.525564
50.424000	0.553895
50.425000	0.644684
50.426000	0.691044
50.427000	0.927029
50.428000	0.257706
50.429000	1.304671
50.430000	0.572890
50.431000	1.147883
50.432000	1.631766
50.433000	0.698448
50.434000	0.512364
50.435000	0.370065
50.436000	0.778291
50.437000	1.607621
50.438000	2.020354
50.439000	0.943126
50.440000	1.211306
50.441000	1.384191
50.442000	0.830124
50.443000	0.343343
50.444000	0.676556
50.445000	0.398396
50.446000	0.286359
50.447000	0.209414
50.448000	0.501418
50.449000	0.675268
50.450000	0.357509
50.451000	0.424473
50.452000	0.526530
50.453000	0.652732
50.454000	0.580938
50.455000	0.503350
50.456000	0.481779
50.457000	0.649835
50.458000	0.653698
50.459000	0.598002
50.460000	0.466326
50.461000	0.472443
50.462000	0.478238
50.463000	0.560978
50.464000	0.567095
50.465000	0.536510
50.466000	0.503028
50.467000	0.327568
50.468000	0.216819
50.469000	0.312436
50.470000	0.602509
50.471000	0.580617
50.472000	0.249335
50.473000	0.292476
50.474000	0.274447
50.475000	0.363626
50.476000	0.253199
50.477000	0.310183
50.478000	0.292154
50.479000	0.260603
50.480000	0.505925
50.481000	0.367167
50.482000	0.260925
50.483000	0.257706
50.484000	0.432844
50.485000	0.362016
50.486000	0.249979
50.487000	0.248691
50.488000	0.251589
50.489000	0.425117
50.490000	0.607338
50.491000	0.424795
50.492000	0.410630
50.493000	0.260925
50.494000	0.656596
50.495000	0.481458
50.496000	0.193317
50.497000	0.195570
50.498000	0.250945
50.499000	0.485321
50.500000	0.800827
50.501000	0.395820
50.502000	0.596392
50.503000	0.341411
50.504000	0.256418
50.505000	0.337870
50.506000	0.268652
50.507000	0.195892
50.508000	0.206195
50.509000	0.215209
50.510000	0.309217
50.511000	0.442180
50.512000	0.430590
50.513000	0.373928
50.514000	0.384874
50.515000	0.350748
50.516000	0.240965
50.517000	0.203941
50.518000	0.199112
50.519000	0.306641
50.520000	0.365557
50.521000	0.445078
50.522000	0.491438
50.523000	0.331753
50.524000	0.303744
50.525000	0.238389
50.526000	0.383586
50.527000	0.214243
50.528000	0.287647
50.529000	0.423507
50.530000	0.227765
50.531000	0.363626
50.532000	0.318553
50.533000	0.200722
50.534000	0.330465
50.535000	0.310183
50.536000	0.316622
50.537000	0.212955
50.538000	0.239677
50.539000	0.202975
50.540000	0.545203
50.541000	0.750281
50.542000	0.623113
50.543000	0.830124
50.544000	0.522666
50.545000	0.278632
50.546000	0.205873
50.547000	0.291188
50.548000	0.350426
50.549000	0.576431
50.550000	0.738369
50.551000	0.471799
50.552000	0.256740
50.553000	0.200078
50.554000	0.255774
50.555000	0.251911
50.556000	0.545203
50.557000	0.395820
50.558000	0.509145
50.559000	0.349460
50.560000	0.286359
50.561000	0.186556
50.562000	0.193961
50.563000	0.212312
50.564000	0.234848
50.565000	0.390669
50.566000	0.307607
50.567000	0.230662
50.568000	0.364270
50.569000	0.632450
50.570000	0.519447
50.571000	0.429946
50.572000	0.491760
50.573000	0.609270
50.574000	0.591885
50.575000	0.524920
50.576000	0.215853
50.577000	0.390991
50.578000	0.462463
50.579000	0.546490
50.580000	0.600255
50.581000	0.565807
50.582000	0.371352
50.583000	0.198468
50.584000	0.263823
50.585000	0.222292
50.586000	0.407088
50.587000	0.285071
50.588000	0.366201
50.589000	0.406766
50.590000	0.480170
50.591000	0.611845
50.592000	0.746418
50.593000	0.288934
50.594000	0.697161
50.595000	0.279276
50.596000	0.281208
50.597000	0.320163
50.598000	0.278954
50.599000	0.289256
50.600000	0.299559
50.601000	0.279598
50.602000	0.219394
50.603000	0.346563
50.604000	0.403225
50.605000	0.418356
50.606000	0.400649
50.607000	0.235814
50.608000	0.237423
50.609000	0.273159
50.610000	0.416747
50.611000	0.641142
50.612000	0.442180
50.613000	0.368777
50.614000	0.216497
50.615000	0.318875
50.616000	0.230341
50.617000	0.384552
50.618000	0.315334
50.619000	0.286037
50.620000	0.294408
50.621000	0.409020
50.622000	0.400327
50.623000	0.197180
50.624000	0.320485
50.625000	0.417390
50.626000	0.344309
50.627000	0.344953
50.628000	0.226799
50.629000	0.383908
50.630000	0.535544
50.631000	0.550354
50.632000	0.297627
50.633000	0.349460
50.634000	0.903849
50.635000	0.547456
50.636000	0.345919
50.637000	0.262857
50.638000	0.593494
50.639000	0.607338
50.640000	0.369099
50.641000	0.305998
50.642000	0.183980
50.643000	0.205551
50.644000	0.180439
50.645000	0.208126
50.646000	0.201365
50.647000	0.414171
50.648000	0.508501
50.649000	0.557436
50.650000	0.516871
50.651000	0.521057
50.652000	0.500452
50.653000	0.379401
50.654000	0.192351
50.655000	0.229697
50.656000	0.287003
50.657000	0.222292
50.658000	0.315334
50.659000	0.313402
50.660000	0.298915
50.661000	0.354933
50.662000	0.227121
50.663000	0.187844
50.664000	0.250945
50.665000	0.401293
50.666000	0.315334
50.667000	0.199434
50.668000	0.235170
50.669000	0.218751
50.670000	0.283461
50.671000	0.422220
50.672000	0.464072
50.673000	0.680097
50.674000	0.760584
50.675000	0.775071
50.676000	0.664322
50.677000	0.498521
50.678000	0.252233
50.679000	0.249979
50.680000	0.477916
50.681000	0.206195
50.682000	0.403225
50.683000	0.523632
50.684000	0.588343
50.685000	0.720019
50.686000	0.748994
50.687000	0.407732
50.688000	0.236457
50.689000	0.201365
50.690000	0.238067
50.691000	0.312758
50.692000	0.361050
50.693000	0.286359
50.694000	0.182371
50.695000	0.349138
50.696000	0.385518
50.697000	0.244184
50.698000	0.195892
50.699000	0.317910
50.700000	0.507857
50.701000	0.542627
50.702000	0.510111
50.703000	0.393567
50.704000	0.247726
50.705000	0.232916
50.706000	0.417069
50.707000	0.501418
50.708000	0.695873
50.709000	0.361372
50.710000	0.562266
50.711000	0.340446
50.712000	0.575465
50.713000	0.347528
50.714000	0.277666
50.715000	0.200078
50.716000	0.237101
50.717000	0.194605
50.718000	0.429302
50.719000	0.272515
50.720000	0.237745
50.721000	0.331431
50.722000	0.311471
50.723000	0.487574
50.724000	0.487574
50.725000	0.423507
50.726000	0.432844
50.727000	0.416747
50.728000	0.381655
50.729000	0.388415
50.730000	0.350104
50.731000	0.206195
50.732000	0.321451
50.733000	0.477272
50.734000	0.560656
50.735000	0.545846
50.736000	0.675912
50.737000	0.313402
50.738000	0.450229
50.739000	0.336582
50.740000	0.679776
50.741000	0.586412
50.742000	0.539086
50.743000	0.426727
50.744000	0.202653
50.745000	0.300524
50.746000	0.322417
50.747000	0.321773
50.748000	0.435419
50.749000	0.575143
50.750000	0.434132
50.751000	0.235492
50.752000	0.256418
50.753000	0.400005
50.754000	0.478238
50.755000	0.201044
50.756000	0.394854
50.757000	0.484355
50.758000	0.630518
50.759000	0.504316
50.760000	0.280886
50.761000	0.187200
50.762000	0.377469
50.763000	0.316944
50.764000	0.316300
50.765000	0.759296
50.766000	0.667220
50.767000	0.466004
50.768000	0.731609
50.769000	0.663034
50.770000	0.322417
50.771000	0.228409
50.772000	0.324026
50.773000	0.501096
50.774000	0.555183
50.775000	0.180439
50.776000	0.325314
50.777000	0.475019
50.778000	0.269940
50.779000	0.356543
50.780000	0.273481
50.781000	0.300524
50.782000	0.320485
50.783000	0.192673
50.784000	0.192029
50.785000	0.226799
50.786000	0.187844
50.787000	0.309539
50.788000	0.438317
50.789000	0.400971
50.790000	0.448297
50.791000	0.491116
50.792000	0.527818
50.793000	0.708751
50.794000	0.774749
50.795000	0.719053
50.796000	0.982404
50.797000	0.761871
50.798000	0.578363
50.799000	0.421576
50.800000	0.842036
50.801000	0.954716
50.802000	0.596070
50.803000	0.345275
50.804000	0.347207
50.805000	0.413527
50.806000	0.804690
50.807000	0.877128
50.808000	1.067397
50.809000	0.684283
50.810000	0.403869
50.811000	0.496911
50.812000	0.398074
50.813000	0.353645
50.814000	1.043573
50.815000	1.157542
50.816000	0.786339
50.817000	0.705209
50.818000	0.787949
50.819000	0.613455
50.820000	0.443468
50.821000	0.285071
50.822000	0.544881
50.823000	0.760262
50.824000	0.522023
50.825000	0.687180
50.826000	0.918659
50.827000	0.809841
50.828000	0.649835
50.829000	0.779256
50.830000	1.326563
50.831000	1.084460
50.832000	0.595426
50.833000	0.522666
50.834000	0.820465
50.835000	0.209414
50.836000	0.506569
50.837000	0.810163
50.838000	0.463429
50.839000	0.633737
50.840000	0.538120
50.841000	0.603475
50.842000	0.354933
50.843000	0.882279
50.844000	0.245472
50.845000	0.795676
50.846000	0.992062
50.847000	1.316904
50.848000	1.408981
50.849000	1.166234
50.850000	0.742877
50.851000	0.248691
50.852000	0.400649
50.853000	0.365557
50.854000	0.498843
50.855000	0.497877
50.856000	0.745774
50.857000	0.886464
50.858000	1.396103
50.859000	1.273764
50.860000	0.991418
50.861000	1.119874
50.862000	1.484638
50.863000	1.615669
50.864000	1.647220
50.865000	1.660742
50.866000	0.964697
50.867000	1.773744
50.868000	0.970170
50.869000	1.068363
50.870000	1.620498
50.871000	1.602148
50.872000	1.683922
50.873000	1.936648
50.874000	2.192594
50.875000	2.697726
50.876000	1.942121
50.877000	0.767023
50.878000	0.270906
50.879000	0.583836
50.880000	0.193639
50.881000	0.600255
50.882000	0.816924
50.883000	0.472765
50.884000	0.302778
50.885000	0.221326
50.886000	0.688146
50.887000	0.515584
50.888000	0.422542
50.889000	1.035203
50.890000	0.794388
50.891000	0.870689
50.892000	0.711326
50.893000	0.558402
50.894000	0.598967
50.895000	0.657239
50.896000	0.827548
50.897000	1.091543
50.898000	1.121162
50.899000	0.989165
50.900000	0.314690
50.901000	0.980472
50.902000	0.888718
50.903000	0.673337
